ts_utc,recv_ts_unix_nano,pub_ts_unix_nano,pub_id,seq,latency_ms,topic
2025-12-14T14:50:45.488594137Z,1765723845488593716,1765723844010135877,7,957318261464797487,1478.458,bench/topic/7
2025-12-14T14:50:45.491709306Z,1765723845491708783,1765723844010135877,7,957318261464797487,1481.573,bench/topic/7
2025-12-14T14:50:45.494189808Z,1765723845494189392,1765723844038453747,5,3730561732409256701,1455.736,bench/topic/5
2025-12-14T14:50:45.494861309Z,1765723845494860976,1765723844010135877,7,957318261464797487,1484.725,bench/topic/7
2025-12-14T14:50:45.500299736Z,1765723845500299202,1765723844008683699,4,7925276987080709432,1491.616,bench/topic/4
2025-12-14T14:50:45.505223542Z,1765723845505222713,1765723844010135877,7,957318261464797487,1495.087,bench/topic/7
2025-12-14T14:50:45.509666223Z,1765723845509665482,1765723844008683699,4,7925276987080709432,1500.982,bench/topic/4
2025-12-14T14:50:45.51329388Z,1765723845513293255,1765723844008683699,4,7925276987080709432,1504.610,bench/topic/4
2025-12-14T14:50:45.532879355Z,1765723845532878592,1765723844010135877,7,957318261464797487,1522.743,bench/topic/7
2025-12-14T14:50:45.546401079Z,1765723845546400391,1765723844008683699,4,7925276987080709432,1537.717,bench/topic/4
2025-12-14T14:50:45.559507005Z,1765723845559505692,1765723844008683699,4,7925276987080709432,1550.822,bench/topic/4
2025-12-14T14:50:45.559983217Z,1765723845559982548,1765723844010135877,7,957318261464797487,1549.847,bench/topic/7
2025-12-14T14:50:45.567566467Z,1765723845567565812,1765723844008683699,4,7925276987080709432,1558.882,bench/topic/4
2025-12-14T14:50:45.585645842Z,1765723845585644797,1765723844010135877,7,957318261464797487,1575.509,bench/topic/7
2025-12-14T14:50:45.602878384Z,1765723845602877345,1765723844010135877,7,957318261464797487,1592.741,bench/topic/7
2025-12-14T14:50:45.610239952Z,1765723845610238898,1765723844010135877,7,957318261464797487,1600.103,bench/topic/7
2025-12-14T14:50:45.61310806Z,1765723845613107287,1765723844008683699,4,7925276987080709432,1604.424,bench/topic/4
2025-12-14T14:50:45.61631414Z,1765723845616313773,1765723844008683699,4,7925276987080709432,1607.630,bench/topic/4
2025-12-14T14:50:45.616264852Z,1765723845616264230,1765723844010135877,7,957318261464797487,1606.128,bench/topic/7
2025-12-14T14:50:45.619062856Z,1765723845619062076,1765723844008683699,4,7925276987080709432,1610.378,bench/topic/4
2025-12-14T14:50:45.619145194Z,1765723845619144642,1765723844008683699,4,7925276987080709432,1610.461,bench/topic/4
2025-12-14T14:50:45.619155756Z,1765723845619155519,1765723844008683699,4,7925276987080709432,1610.472,bench/topic/4
2025-12-14T14:50:45.619210807Z,1765723845619210467,1765723844008683699,4,7925276987080709432,1610.527,bench/topic/4
2025-12-14T14:50:45.619237304Z,1765723845619236989,1765723844008683699,4,7925276987080709432,1610.553,bench/topic/4
2025-12-14T14:50:45.61924648Z,1765723845619246167,1765723844008683699,4,7925276987080709432,1610.562,bench/topic/4
2025-12-14T14:50:45.619261836Z,1765723845619261289,1765723844008683699,4,7925276987080709432,1610.578,bench/topic/4
2025-12-14T14:50:45.620717677Z,1765723845620717095,1765723844010135877,7,957318261464797487,1610.581,bench/topic/7
2025-12-14T14:50:45.623401809Z,1765723845623401305,1765723844008683699,4,7925276987080709432,1614.718,bench/topic/4
2025-12-14T14:50:45.626446182Z,1765723845626445448,1765723844008683699,4,7925276987080709432,1617.762,bench/topic/4
2025-12-14T14:50:45.629142747Z,1765723845629142116,1765723844038453747,5,3730561732409256701,1590.688,bench/topic/5
2025-12-14T14:50:45.632390284Z,1765723845632389356,1765723844038453747,5,3730561732409256701,1593.936,bench/topic/5
2025-12-14T14:50:45.636865198Z,1765723845636848333,1765723844038453747,5,3730561732409256701,1598.395,bench/topic/5
2025-12-14T14:50:45.639197216Z,1765723845639196486,1765723844010135877,7,957318261464797487,1629.061,bench/topic/7
2025-12-14T14:50:45.641426788Z,1765723845641426144,1765723844008683699,4,7925276987080709432,1632.742,bench/topic/4
2025-12-14T14:50:45.643916625Z,1765723845643915993,1765723844038453747,5,3730561732409256701,1605.462,bench/topic/5
2025-12-14T14:50:45.646786465Z,1765723845646785871,1765723844038453747,5,3730561732409256701,1608.332,bench/topic/5
