Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,b'Device - 229',2,0,1600,2448.0,1583,3313,10265.0,0.003333601640732578,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
MQTT,b'Device - 23',1,0,430,430.0,430,430,10264.0,0.001666800820366289,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,b'Device - 230',49,0,140,167.77551020408163,113,1535,10265.0,0.08167324019794817,0.0,140,140,140,140,150,180,1500,1500,1500,1500,1500
MQTT,b'Device - 231',10,0,140,389.7,127,1541,10265.0,0.01666800820366289,0.0,140,140,280,1100,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 232',3,0,140,590.3333333333334,127,1509,10265.0,0.005000402461098867,0.0,140,140,1500,1500,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 233',10,0,150,299.8,130,1554,10265.0,0.01666800820366289,0.0,150,160,170,260,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 234',49,0,140,185.73469387755102,117,1511,10265.0,0.08167324019794817,0.0,140,140,140,140,160,170,1500,1500,1500,1500,1500
MQTT,b'Device - 235',22,0,140,394.3636363636364,78,3204,10265.0,0.03666961804805836,0.0,140,160,160,160,1200,1600,3200,3200,3200,3200,3200
MQTT,b'Device - 236',3,0,160,276.0,141,531,10265.0,0.005000402461098867,0.0,160,160,530,530,530,530,530,530,530,530,530
MQTT,b'Device - 237',50,0,140,186.08,109,1513,10265.0,0.08334004101831445,0.0,140,140,150,150,170,170,1500,1500,1500,1500,1500
MQTT,b'Device - 238',15,0,140,174.0,117,590,10265.0,0.025002012305494335,0.0,140,140,150,160,220,590,590,590,590,590,590
MQTT,b'Device - 239',2,0,204,370.0,204,536,10265.0,0.003333601640732578,0.0,540,540,540,540,540,540,540,540,540,540,540
MQTT,b'Device - 24',8,0,130,301.0,120,1165,10264.0,0.013334406562930312,0.0,140,190,420,420,1200,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 240',11,0,140,396.3636363636364,119,2534,10265.0,0.01833480902402918,0.0,140,160,320,320,420,2500,2500,2500,2500,2500,2500
MQTT,b'Device - 241',1,0,1579,1579.0,1579,1579,10265.0,0.001666800820366289,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 242',11,0,140,354.8181818181818,116,1481,10265.0,0.01833480902402918,0.0,140,140,150,150,1200,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 243',1,0,505,505.0,505,505,10265.0,0.001666800820366289,0.0,500,500,500,500,500,500,500,500,500,500,500
MQTT,b'Device - 244',50,0,140,146.38,119,436,10265.0,0.08334004101831445,0.0,140,140,150,150,160,170,440,440,440,440,440
MQTT,b'Device - 245',20,0,150,770.8,118,11326,10265.0,0.03333601640732578,0.0,150,160,170,180,1100,11000,11000,11000,11000,11000,11000
MQTT,b'Device - 246',52,0,140,166.94230769230768,119,1145,10265.0,0.08667364265904702,0.0,140,150,150,160,160,170,380,1100,1100,1100,1100
MQTT,b'Device - 247',3,0,150,222.0,133,382,10265.0,0.005000402461098867,0.0,150,150,380,380,380,380,380,380,380,380,380
MQTT,b'Device - 248',11,0,140,163.27272727272728,123,374,10265.0,0.01833480902402918,0.0,140,150,150,150,200,370,370,370,370,370,370
MQTT,b'Device - 249',11,0,150,271.72727272727275,128,1171,10265.0,0.01833480902402918,0.0,150,160,270,270,380,1200,1200,1200,1200,1200,1200
MQTT,b'Device - 25',11,0,140,168.36363636363637,124,452,10264.0,0.01833480902402918,0.0,140,150,150,150,160,450,450,450,450,450,450
MQTT,b'Device - 250',28,0,140,153.39285714285714,124,481,10265.0,0.046670422970256094,0.0,140,140,150,150,170,180,480,480,480,480,480
MQTT,b'Device - 251',8,0,140,323.875,130,1588,10265.0,0.013334406562930312,0.0,150,160,160,160,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 252',2,0,125,250.5,125,376,10265.0,0.003333601640732578,0.0,380,380,380,380,380,380,380,380,380,380,380
MQTT,b'Device - 253',9,0,140,310.22222222222223,128,1527,10265.0,0.0150012073832966,0.0,140,150,160,280,1500,1500,1500,1500,1500,1500,1500
MQTT,b'Device - 254',50,0,140,166.58,123,1309,10265.0,0.08334004101831445,0.0,140,140,140,150,170,180,1300,1300,1300,1300,1300
MQTT,b'Device - 255',1,0,382,382.0,382,382,10265.0,0.001666800820366289,0.0,380,380,380,380,380,380,380,380,380,380,380
MQTT,b'Device - 256',1,0,1635,1635.0,1635,1635,10265.0,0.001666800820366289,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 257',1,0,1315,1315.0,1315,1315,10265.0,0.001666800820366289,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,b'Device - 258',1,0,1441,1441.0,1441,1441,10265.0,0.001666800820366289,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
MQTT,b'Device - 259',50,0,140,230.3,122,3207,10265.0,0.08334004101831445,0.0,140,140,150,150,160,180,3200,3200,3200,3200,3200
MQTT,b'Device - 26',2,0,130,296.5,130,463,10264.0,0.003333601640732578,0.0,460,460,460,460,460,460,460,460,460,460,460
MQTT,b'Device - 260',9,0,150,321.22222222222223,122,1600,10265.0,0.0150012073832966,0.0,150,150,160,310,1600,1600,1600,1600,1600,1600,1600
MQTT,b'Device - 261',3,0,190,240.0,139,394,10265.0,0.005000402461098867,0.0,190,190,390,390,390,390,390,390,390,390,390
MQTT,b'Device - 262',1,0,1518,1518.0,1518,1518,10265.0,0.001666800820366289,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
